customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6025-XXXXX,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.12864778516038,2307.21,Yes
6026-XXXXX,Male,0,No,Yes,26,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.36,1110.98,No
6027-XXXXX,Female,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),121.39168098953994,7630.52,Yes
6028-XXXXX,Female,1,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.86,2044.08,No
6029-XXXXX,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.17,2564.07,Yes
6030-XXXXX,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.64,2949.94,No
6031-XXXXX,Female,0,Yes,No,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,51.74,2895.21,No
6032-XXXXX,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.12082598638213,3485.63,Yes
6033-XXXXX,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),21.53,354.55,No
6034-XXXXX,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,83.99755957859371,5784.29,No
6035-XXXXX,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,119.31551641228052,3668.89,Yes
6036-XXXXX,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.31,1957.07,Yes
6037-XXXXX,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,48.49743629260589,2107.08,No
6038-XXXXX,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.77,614.9,No
6039-XXXXX,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),87.7386595574331,3795.11,No
6040-XXXXX,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.81,854.34,No
6041-XXXXX,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.45,841.69,No
6042-XXXXX,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),113.44132462557874,7013.08,No
6043-XXXXX,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.96,1681.0,No
6044-XXXXX,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.55,1346.15,No
6045-XXXXX,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),34.05,34.05,Yes
6046-XXXXX,Male,0,Yes,No,51,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.0,1447.33,No
6047-XXXXX,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.43,2384.17,No
6048-XXXXX,Male,0,No,No,12,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.58,373.59,No
6049-XXXXX,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,60.796882340352354,3371.66,Yes
6050-XXXXX,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,49.08352583521231,1389.18,No
6051-XXXXX,Male,0,No,No,53,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.79,4400.38,No
6052-XXXXX,Male,0,No,No,61,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.75,1508.8,No
6053-XXXXX,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,106.13,5399.25,No
6054-XXXXX,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,145.1905762601282,9835.63,Yes
6055-XXXXX,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.51,268.02,Yes
6056-XXXXX,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.45,660.09,No
6057-XXXXX,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.41,205.87,No
6058-XXXXX,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.67,448.11,Yes
6059-XXXXX,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,115.2501938229007,3066.93,Yes
6060-XXXXX,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,89.99818181001497,114.71,Yes
6061-XXXXX,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,112.09,3118.9,Yes
6062-XXXXX,Male,0,No,Yes,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.93,154.13,Yes
6063-XXXXX,Male,1,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.34440691151596,713.71,Yes
6064-XXXXX,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.99,1882.98,No
6065-XXXXX,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.90917687722039,4255.84,Yes
6066-XXXXX,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,122.17037722672877,4042.42,No
6067-XXXXX,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.7271954201612,3262.82,No
6068-XXXXX,Male,0,Yes,No,21,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.57,616.06,Yes
6069-XXXXX,Female,0,No,Yes,35,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,31.45,1148.69,No
6070-XXXXX,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.78378497748702,3578.18,No
6071-XXXXX,Female,0,No,Yes,38,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.8,1976.07,No
6072-XXXXX,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,64.92841220028978,3758.74,Yes
6073-XXXXX,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,98.91140947985457,3468.11,No
6074-XXXXX,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.02,1188.02,No
6075-XXXXX,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,83.13635896905957,5395.02,No
6076-XXXXX,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.27,2459.06,No
6077-XXXXX,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.94,472.85,No
6078-XXXXX,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.81718547582963,3298.5,No
6079-XXXXX,Female,0,No,No,56,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),76.82,4306.97,No
6080-XXXXX,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.71196472402777,1866.1,No
6081-XXXXX,Male,0,No,No,54,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,106.36106170974415,5842.2,Yes
6082-XXXXX,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.71379442850592,3996.24,Yes
6083-XXXXX,Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,128.37642511063018,2072.5,No
6084-XXXXX,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.411431894676625,562.22,Yes
6085-XXXXX,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),84.96627140623868,5707.83,No
6086-XXXXX,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.07,2833.99,No
6087-XXXXX,Male,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.70567506324039,5483.09,Yes
6088-XXXXX,Male,1,No,No,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.79,867.05,No
6089-XXXXX,Female,0,Yes,No,6,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.1,208.81,Yes
6090-XXXXX,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),88.09920433116002,5827.03,Yes
6091-XXXXX,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,85.61834363266325,1146.4,Yes
6092-XXXXX,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,25.44,306.39,No
6093-XXXXX,Male,0,No,Yes,52,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,59.76,3177.54,No
6094-XXXXX,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.18,1200.72,No
6095-XXXXX,Female,0,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),36.9,2308.16,No
6096-XXXXX,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.78943181516345,6043.08,No
6097-XXXXX,Female,0,Yes,No,58,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.65413803288286,3908.45,Yes
6098-XXXXX,Female,0,No,Yes,61,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,27.52,1670.86,No
6099-XXXXX,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),98.81017846763409,3877.23,No
6100-XXXXX,Male,1,Yes,No,63,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.1,2849.34,Yes
6101-XXXXX,Female,0,No,No,66,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.97,3563.13,No
6102-XXXXX,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.75,797.17,No
6103-XXXXX,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.37197961319977,2680.35,Yes
6104-XXXXX,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.8,1310.79,No
6105-XXXXX,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.4095894649871,4745.13,No
6106-XXXXX,Male,1,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.5,823.71,Yes
6107-XXXXX,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,42.9,771.76,No
6108-XXXXX,Female,0,Yes,Yes,23,No,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,72.82,1726.91,No
6109-XXXXX,Female,1,No,No,58,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,48.73,2844.58,Yes
6110-XXXXX,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),101.18,3756.29,No
6111-XXXXX,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.45,637.96,No
6112-XXXXX,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),88.37722362096687,4533.54,Yes
6113-XXXXX,Female,0,No,No,48,No,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.48438691742605,3204.95,Yes
6114-XXXXX,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,35.19193014627601,1274.8,No
6115-XXXXX,Male,0,Yes,No,45,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,106.18,4807.88,No
6116-XXXXX,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.88,715.84,No
6117-XXXXX,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.025342678366,594.77,No
6118-XXXXX,Female,0,No,No,58,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,24.73,1441.8,No
6119-XXXXX,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),139.16618787787704,6906.85,Yes
6120-XXXXX,Male,1,No,Yes,71,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),91.62,6496.49,No
6121-XXXXX,Female,0,No,Yes,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.661433128845424,2604.53,No
6122-XXXXX,Female,1,Yes,No,26,No,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,60.514912850549095,1507.43,Yes
6123-XXXXX,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.11,963.74,No
6124-XXXXX,Male,0,No,No,61,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.08,1375.39,No
6125-XXXXX,Male,0,Yes,No,0,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),107.17,107.17,Yes
6126-XXXXX,Male,0,No,No,63,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),84.87,5436.83,Yes
6127-XXXXX,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.16,349.03,Yes
6128-XXXXX,Male,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),75.3796403583253,1391.94,No
6129-XXXXX,Male,0,No,No,35,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.09966168871749,2581.11,No
6130-XXXXX,Male,0,Yes,Yes,51,No,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,101.00366670437549,5180.08,Yes
6131-XXXXX,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,135.6021154965438,3330.7,Yes
6132-XXXXX,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,136.1117945145972,9201.22,Yes
6133-XXXXX,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.1,1706.71,No
6134-XXXXX,Female,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.65378090255984,4172.39,No
6135-XXXXX,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,31.62,1714.24,No
6136-XXXXX,Male,1,Yes,No,2,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.11,177.1,Yes
6137-XXXXX,Female,0,Yes,No,60,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.76,1282.25,No
6138-XXXXX,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),112.22289293169419,4945.73,No
6139-XXXXX,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.99152922252535,725.38,No
6140-XXXXX,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),72.93,4046.18,Yes
6141-XXXXX,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.74,338.87,No
6142-XXXXX,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,103.16959625267575,4638.7,Yes
6143-XXXXX,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.17,1108.53,No
6144-XXXXX,Male,1,No,No,2,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.17,203.84,Yes
6145-XXXXX,Female,1,Yes,No,27,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,61.01,1692.76,No
6146-XXXXX,Female,1,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,81.93,556.52,Yes
6147-XXXXX,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,102.50725765854516,7047.56,No
6148-XXXXX,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.67,2607.51,Yes
6149-XXXXX,Female,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,66.66771066108478,4810.02,No
6150-XXXXX,Male,1,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.37,1441.08,No
6151-XXXXX,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,56.24326896517195,1310.41,No
6152-XXXXX,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),69.65,4868.87,Yes
6153-XXXXX,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),99.37301652084895,2228.34,No
6154-XXXXX,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.66,706.4,Yes
6155-XXXXX,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.23482328299876,505.58,Yes
6156-XXXXX,Male,0,No,Yes,59,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.62,2872.15,No
6157-XXXXX,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.71,287.63,Yes
6158-XXXXX,Female,0,Yes,No,2,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,52.33129346871074,108.8,No
6159-XXXXX,Male,0,No,Yes,60,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.64,1830.21,No
6160-XXXXX,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,140.28973466722536,8505.72,Yes
6161-XXXXX,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.58258287729142,4099.72,Yes
6162-XXXXX,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,90.72451589868356,5488.71,No
6163-XXXXX,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.09,291.66,No
6164-XXXXX,Male,1,No,No,26,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.53,812.65,No
6165-XXXXX,Female,1,Yes,Yes,55,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.00183191811698,4395.82,No
